majority_protein_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
1196	P64602	-3.46515326615483	22.8061743819461	-6.64809294869746	0.000159859551255334	0.00064973016609714	1.06647979682715
1198	P0AA39	-1.72389802644318	24.9307514337528	-6.63304873536914	0.000161260797469351	0.000654331165691584	1.05539762632643
1200	Q99848;H7C2Q8	1.05828486769144	25.8872265124566	6.62495559657596	0.000162626416058557	0.000658772507050539	1.04636348579011
1206	P54901	-1.20190962382847	24.4899550121837	-6.60335825369994	0.000166333667076412	0.00067043777417781	1.02221484527567
1207	Q9UKK9;A6NFX8;A6NJU6;A6NHE8	1.06368953244243	27.8339357961693	6.60209660226159	0.000166553102199353	0.000670766056164917	1.02080234682705
1208	P43671	-2.95256674831365	22.4133126439593	-6.60114723872219	0.000166718432940982	0.000670876078250095	1.01973934267278
1210	P30860	-1.278591555056	25.0138519404553	-6.59178112022576	0.000168359287402423	0.000676359087655519	1.0092460156956
1212	P30744	-2.37123208618044	23.2614571845792	-6.58974427222171	0.000168718480724457	0.000676683609572267	1.00696257473854
1213	P0AAB8	-1.13857428603774	28.0604395701693	-6.58210657107367	0.000170072930029968	0.000681553596764778	0.998395561908701
1221	G8JLB2;G5E9Y2;Q5T6H7;Q9NQW7-2;Q9NQW7	1.02803292523491	26.7945998527755	6.56062101539615	0.000173947976171861	0.000692515243383633	0.974256367610099
1224	P0AE34	-2.12516520465903	24.3155756178385	-6.55383178977499	0.000175192652600071	0.000695761016575937	0.966616511477946
1226	P29217	-1.12729054419172	26.9074344501413	-6.54684028499401	0.000176484703025062	0.000699748891847331	0.958742946352608
1230	P06988	-1.30464976350441	24.401692363967	-6.53652451305766	0.000178410350344406	0.000705083506523704	0.947114428885957
1231	P38489;F2X7N5	-1.26212008052719	26.6678766145125	-6.53516915996247	0.000178665074556214	0.000705516594165522	0.945585597638887
1232	Q15061	1.12480249613143	25.4352506702659	6.5337292796761	0.000178936124855592	0.000705622177259187	0.94396116528883
1233	P61619;B4DR61;P61619-3	1.01306986310787	26.0923011524506	6.53348511751305	0.000178982132186912	0.000705622177259187	0.943685682377724
1235	P0AF24	-1.67537127682297	24.9401888015522	-6.52458375311728	0.000180668364105942	0.000711116532727923	0.933637306325222
1236	P0A7B5	-1.25762003833071	25.5224767097398	-6.51952741890842	0.000181634020377867	0.000714338974965058	0.927924948510132
1239	P0A8F8	-1.64755732048286	24.8168494075607	-6.50886460998975	0.000183689137288426	0.000721254358932987	0.915868076806298
1240	P0AES0	-1.09623994450347	25.6179037284946	-6.50510588909219	0.000184419692008741	0.00072353843652501	0.911614494589463
1241	P0AEX5	-1.77703158302015	24.1986736866568	-6.50370121362559	0.000184693531445267	0.000723913542961461	0.910024422903087
1243	P77173	-1.17444797429205	26.5079994630897	-6.49894442303675	0.000185624200895451	0.000726505024599669	0.904637942818491
1247	P31678	-1.76474727358912	26.3201752768239	-6.49414751139243	0.000187910809286568	0.000733682284290769	0.893344560072133
1250	P21338	-1.21660392010064	25.5428574199762	-6.47208865554486	0.000190976669192648	0.000743860247552453	0.874173015926996
1251	P15038	-1.59602896376101	23.5686293882207	-6.46805676055393	0.000191794855237844	0.000746448992242722	0.86959132804712
1252	P60651	-1.00471494975275	30.1142771433679	-6.46404018072468	0.000193991601399401	0.000753490777254803	0.859208584541868
1256	P31063	-1.06166476155372	26.8669611932144	-6.455372274022	0.00019439424160095	0.000754150365859712	0.855163620649559
1237	P0ADA5	-1.45369913779375	29.0946812132908	-6.70197643268309	0.000194653853984468	0.000754555330317784	0.918849156333264
1258	P32320	1.40168750259948	24.975432993492	6.44322107242609	0.000196920860356409	0.000761521322348849	0.841323173954002
1259	P10100	-1.32760389176824	25.6128971262038	-6.44216398553692	0.000197142370307488	0.0007617719094314	0.840118237586559
1264	P36680	-1.21156980230972	24.8887765417121	-6.43178651595488	0.000199331607535384	0.000767021601419014	0.828281712576835
1270	P05852	-1.47260407683239	23.5177312083762	-6.42350255782933	0.000201098461930387	0.00077032279231175	0.818823120067451
1272	Q9UPN7;B4DLT9	2.74674359624093	22.142575255805	6.3989802817257	0.000206430852963757	0.000789504623333456	0.790771939188764
1274	P11071	-1.16719904147928	25.2590433375767	-6.39020401721902	0.000208377023752371	0.000795129167601532	0.780713888774537
1275	P14081	-1.15157789161082	24.9605252026234	-6.3901358662839	0.000208392215495649	0.000795129167601532	0.780635745408556
1276	P37747	-1.0209124780179	27.7314173938457	-6.38909193547289	0.000208625074276658	0.000795393322399086	0.779438676370102
1278	O95817;C9JFK9	1.20448078876148	25.8815161699017	6.37151023764492	0.000212590294594364	0.000809081935872542	0.759256697165164
1280	F5H315;Q9HCS7	1.08911558796154	25.3541323563494	6.37013170125185	0.000212904695689292	0.000809081935872542	0.757672589377368
1281	P0A9C9	-1.71846634620735	24.6243081133298	-6.36950541410626	0.000213047701690363	0.000809081935872542	0.756952827204593
1244	P69222	-2.12548503715663	28.4732712175507	-6.96772154754392	0.000216194330724856	0.00082039082096294	0.897774868106003
1282	P77202	-1.28991253219036	27.2219475344224	-6.35182405894037	0.000217129111973038	0.00082329533018794	0.736611518198178
1285	P0AGC3	-1.20846538583217	25.3615057714529	-6.34497990390434	0.000218732053576413	0.000827243858162432	0.728726857024292
1290	P56537;B7ZBG9;B7ZBH1	1.08934732900347	28.5434099472144	6.33749302742302	0.000220500492152032	0.000831335124922034	0.720094796653508
1291	P31554	-1.00240219447039	27.7644999652051	-6.33691136466898	0.000220638542794067	0.000831335124922034	0.719423858558614
1294	P23886	-1.35583399046678	23.7168984764543	-6.32706695888315	0.000222989515902506	0.000837997596469109	0.708061831072445
1295	P27830	-2.30447970360516	22.4409928656325	-6.32613141555753	0.000223214369832595	0.000837997596469109	0.706981407638887
1298	P0A9L5	-1.37867291293848	26.8315105611977	-6.31552256355646	0.000225781737924584	0.000845601906518935	0.694721674257708
1299	P36879	-1.10280882039476	25.8753205140018	-6.31546660496027	0.000225795366110179	0.000845601906518935	0.694656968872485
1301	P0ABF1	-1.56076534488974	24.436440693488	-6.31350577775156	0.000226273480428222	0.000846088760278145	0.692389390518167
1287	P77318	-2.00740919090809	26.2434010284539	-6.4726985110234	0.000229219487357155	0.000856445755605787	0.725602340444798
1302	P0AFR4	-1.09326934652741	29.2615318576744	-6.30080944618454	0.000230981898180331	0.000862367900963586	0.672107921803608
1303	P36767	-2.268983669208	24.3757420214727	-6.2971115263788	0.000231612626819283	0.000863482580619997	0.668853972504345
1304	P76419	-1.12952599333422	26.5599432651603	-6.29182232994124	0.000231635730328837	0.000863482580619997	0.667280346185137
1310	P76002	-1.62089615013717	25.516729706709	-6.27174720854642	0.000236725409286496	0.000878413904230274	0.643978927536322
1315	P08192	-1.26152691608227	25.3413208478033	-6.26539454752525	0.000238361603011656	0.000881122245049171	0.636594328302657
1316	P02916	-1.21240069396695	24.971456778948	-6.25736230519295	0.00024044826872967	0.000888160360406479	0.627249736039785
1317	P0AEV1	-1.4736765314285	23.463561463951	-6.25628693527364	0.000240729160661603	0.000888522741060025	0.625998023824896
1318	P05637	-1.48183366866487	23.8708118509258	-6.25553289018865	0.000240926336766969	0.00088857581413068	0.625120237666886
1319	Q99880;Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;O60814;Q5QNW6-2;B4DR52;P57053	-1.43019984650364	27.4010941772865	-6.25815479537509	0.000241886661330782	0.000891441289407832	0.622645564543706
1326	P32131	-2.39976557070656	22.1739169946547	-6.23022044237326	0.000247649767142897	0.000907862381660348	0.595610576195245
1328	P0ADI4	-1.54044357998633	25.356839199104	-6.22141546932764	0.00025003680464664	0.000915232610984426	0.585325824205155
1331	P03024	-2.28370496933348	21.6861955260319	-6.21451378163832	0.000251925595704828	0.000920067859294642	0.577257080141725
1332	P0AA53	-2.10808470707845	25.2990224663397	-6.23041916694595	0.000254934276218064	0.000930356994516523	0.572222349808255
1335	P15374;E9PBF1;Q5TBK7	1.29832779379289	26.4220078938221	6.2009897760244	0.000255672498786615	0.000931652186358123	0.56142796865247
1336	P34209	-1.7055562735308	26.4335746313492	-6.21966395002714	0.000257921539355331	0.000939143522701322	0.559724001761726
1337	P46125	-1.54315269261212	24.4436282654188	-6.18841439113229	0.000259211759420624	0.000942877768536446	0.546687472467307
1341	P62672	-1.6021496856599	24.1504136199175	-6.18227697348483	0.000260958677638178	0.000946040266270125	0.539485771046071
1343	P06968	-1.23893389369654	25.1195072916327	-6.16700727206914	0.000265361523202981	0.000961194012138369	0.521546501439789
1333	P06987	-2.00045890085649	26.4002736399016	-6.35949037939169	0.000266920510279431	0.000966121072575065	0.571275857012752
1347	F5GXS7;P53582;H0Y955	1.13129025802388	25.8850971598549	6.15938110905777	0.000267591044205627	0.000966389350582133	0.512575487644688
1346	P0A917	-1.04887682692877	28.8162925448846	-6.16365576256733	0.000267796181899841	0.000966412205059485	0.513202367412796
1348	P0AER5	-1.62941861291422	23.7770944578076	-6.14646590738251	0.000271414057431862	0.000978741641822166	0.497365101005761
1351	P24193	-1.62276626244191	23.452386451563	-6.13157189660584	0.000275897714478883	0.000993116440513129	0.479796686464596
1352	P37329	-1.27186083992746	23.9831643126393	-6.13051971651407	0.00027621753293021	0.000993116440513129	0.478554456693984
1356	P00895	-1.70837672737538	22.0197088440466	-6.1185662574121	0.000279879703166569	0.00100259874047359	0.464431539945453
1359	P0ABP3	-1.63887763725382	23.6428027664735	-6.09968957019237	0.000285772358404221	0.00102131283672033	0.442090022650802
1360	P11447	-2.10092089609113	22.8346320284601	-6.0996015521722	0.000285800152762274	0.00102131283672033	0.441985737256581
1363	P00561	-1.21040060548317	25.5822559376888	-6.09386213765918	0.000287618991207016	0.00102576369497968	0.435183333466155
1365	P0ADR8	-1.22906114948461	25.4758438803369	-6.09165794242809	0.000288320893215439	0.00102676033840311	0.432569730062466
1367	Q96RE7	1.33757712659565	24.4912743145637	6.08640125225809	0.000290002456939547	0.00103060191603252	0.426334033158931
1368	P64483	-1.47675088187767	24.9232232163643	-6.08629774545791	0.00029003567601985	0.00103060191603252	0.426211212066089
1370	P0ABS1	-1.08730715578379	27.0576068322654	-6.08409843105851	0.000290742507277148	0.0010316053488133	0.423601167802737
1374	P49458;E9PE20;P49458-2	1.02193776305934	29.1343853956356	6.07490372706133	0.000295293410681563	0.00104546341538462	0.408382811292166
1376	P0A8I8	-2.1007232849805	24.3723452654781	-6.06666090806328	0.000296414333999785	0.0010486681787285	0.402884159248619
1381	Q47706	-1.82707399873951	22.6863252819992	-6.05902699924597	0.000298935643478782	0.00105375356269062	0.393801686498984
1371	P0A729	-1.38741727884565	28.0842147661202	-6.14182015016135	0.000299787344460484	0.00105547256975164	0.415932564390713
1384	P0AGJ2	-1.34050204198825	24.4155731933382	-6.05195845512601	0.000301291298503369	0.00105840022769369	0.385384872449308
1385	P0ABZ4	-1.45395906051634	25.1771495949057	-6.05180547894228	0.000301342504655023	0.00105840022769369	0.385202642940649
1388	P0ABN5	-1.07188275251898	25.4814266815443	-6.03732297019021	0.000306233956613908	0.00107325397483793	0.367936404920013
1391	P62745	1.66788700606058	23.7774915088444	6.03157021469957	0.000308201151341958	0.00107781711990882	0.36107005146441
1393	P69853	-1.88120041811779	23.4533851287748	-6.02651422043992	0.000309941576341962	0.00108312437282407	0.355031650539968
1396	P63389	-1.30360448487711	24.2688964662588	-6.01717978444422	0.000313183272086391	0.0010913146133419	0.343874418546131
1398	B3KQ63;H0YF74;P32754	1.06818993302742	28.1130745207746	6.00704685233496	0.000316744588123569	0.0011015439534659	0.331749437981547
1401	P40120	-1.10314057868002	25.369105354159	-6.00481768745969	0.00031753401819042	0.00110252347315974	0.32908017521075
1402	Q0VDF9	1.07712673312365	24.8954373078363	6.00077474691586	0.000318971306139496	0.00110672342551327	0.324237332656744
1403	P07117	-1.75472607881279	23.3983630121324	-5.99627662386562	0.000320578836528158	0.00111112870728568	0.318846649081904
1372	P0AF50	-1.67540651716255	28.3789267222902	-6.33609810501738	0.000321155283632253	0.00111112870728568	0.415442461860239
1407	P13035	-1.93753210195816	23.7905181793233	-5.99285791786436	0.000321806572167632	0.00111259014744442	0.31474773835089
1408	P64534	-1.30664773042511	26.1318735966981	-5.99098056976417	0.000322482971792911	0.0011141362657323	0.312496189246825
1409	Q9BV86;Q9BV86-2	1.79276264233665	26.0339183188597	5.99481305202261	0.000330120322974093	0.00113971227981326	0.294913353252517
1410	P27833	-1.72758300251317	24.1716315514661	-5.96480665088744	0.000332078141404152	0.00114565780366613	0.281055387554567
1411	P76403	-1.64270860032684	23.6337170241241	-5.96319138915223	0.000332680496092714	0.00114692190886999	0.279112045478054
1419	P76585	-1.77578242892425	22.7640986929097	-5.93755883586924	0.000342401976118531	0.00117334515027394	0.248225686862687
1422	P0A9M5	-1.23447461975639	24.0926863162977	-5.93478442678588	0.000343472817782258	0.00117496225702995	0.244877251345904
1423	P0A9G8	-1.50518324239136	25.4863945987908	-5.93390807587971	0.000343811829327796	0.00117529486804671	0.243819364976151
1424	P0AAF6	-1.3387526872772	26.8630751261013	-5.92702757821787	0.000346486341568606	0.00118360513447997	0.235509937711365
1428	P15723	-1.42048217341663	23.59811181587	-5.91243107103362	0.00035223625487452	0.00119981624938241	0.217860659170817
1437	P24230	-1.77143433103222	22.7659313420491	-5.89079855382158	0.00036095184134628	0.00122227663607426	0.191650262086723
1438	Q9Y263;H0YBW4;E5RIM3	1.27133712065465	25.974700074431	5.89068794937064	0.000360997008235753	0.00122227663607426	0.191516086894605
1439	P18775	-1.0075660734137	25.6555065239507	-5.89049514890369	0.000361075755894393	0.00122227663607426	0.191282195015632
1445	P09030	-1.23446138664159	27.7467281631291	-5.87856150472925	0.000367860962634519	0.00124069568288812	0.172724930334757
1446	P77399	-1.14512202414458	24.9169112717265	-5.8736047670526	0.00036804837990633	0.00124069568288812	0.170772203721692
1448	P46852	-1.08903613053246	25.9284735934213	-5.85738828697685	0.000374882383937	0.00125963991117737	0.151043692489566
1436	O43809;H3BND3	1.00081363393422	30.7176592337426	6.00372468165597	0.000375133867221477	0.00125963991117737	0.195396382006387
1441	P0AF36	-1.91444748976886	25.9207084999289	-5.95337207511554	0.000377110959293628	0.00126423198146643	0.175979949060112
1454	P0AFP4	-1.7532259969953	22.1333909220621	-5.84659795534799	0.000379506958153413	0.00126963752483396	0.137896453443135
1456	P0ADK0	-1.06246270249688	28.2418201495306	-5.84530472724212	0.000380065413411143	0.00127020485512718	0.136319673512722
1455	P0A7C6	-1.40882324912408	26.9225011469661	-5.8504611519818	0.000380199149189476	0.00127020485512718	0.137659991441141
1458	P76128	-1.79334285423511	24.0734689363275	-5.83080570162726	0.000386388776074206	0.00128999714319829	0.118625841346176
1461	P19624	-1.46150801709527	23.993425189913	-5.81099223092651	0.00039521770631739	0.00131664139650219	0.0943996784941747
1462	Q9GZN1;F8VP72;F8W043;F8W0Q1;F8W057;F8VRL1	1.38088673289352	24.7948399800094	5.81047114371765	0.000395452877780951	0.00131664139650219	0.0937618077172448
1463	P0AFI2	-1.5002134617423	24.8816541113883	-5.80607878240181	0.000397441315943046	0.00132171856965888	0.0883835606219066
1466	Q9UDY4	1.36016772396423	23.8159711224619	5.80216218418188	0.000399223647337195	0.00132385948347468	0.0835856151891399
1467	Q06587;Q06587-2	1.36150949626327	24.2898091853676	5.80210156661941	0.000399251301607999	0.00132385948347468	0.0835113402686343
1406	P0A6E6	-2.95207449335784	27.7637165658914	-6.62739481896279	0.000399799572462627	0.00132385948347468	0.315316275038874
1471	P0AFF0	-1.39854424109308	24.4523462700518	-5.79820064074419	0.000401035374717498	0.00132614486836854	0.0787304531488031
1472	Q8IWZ8;B4DVK3;Q8IWZ8-2	1.64013891746498	23.0593989388657	5.796140110391	0.000401981285941048	0.00132836915768826	0.0762042640128042
1475	P16989-3;P16989;P16989-2	1.52560649670076	23.9552673030447	5.78138501352428	0.000408826884803174	0.00134915647456092	0.0580974969946828
1476	P0A962	-1.25459428631208	25.2022499669386	-5.77899269930976	0.000409948818569457	0.00135194111741257	0.055158920049025
1477	P0ADV5	-1.4388033387833	26.3391391179859	-5.77765081796268	0.000412630411732044	0.00135979612607693	0.0495583500582333
1479	P05791	-2.00444881973967	21.9679210662752	-5.77275483819456	0.000412890162947859	0.00135979612607693	0.0474929707964842
1474	P0A6T9	-1.39247365229724	27.6360669101972	-5.83421350436584	0.000415558691078387	0.00136673260983223	0.0618704629022142
1481	E9PMQ6;Q00613-2;Q00613;E9PI02	1.55490650743108	23.2692683512118	5.76550061536667	0.000416339958956347	0.00136837629512292	0.0385711893347933
1482	P39315	-1.33273895813385	25.7408234889428	-5.76473338356593	0.000416706669762117	0.00136865616332003	0.0376271638451655
1483	P13036	-1.87688741569931	22.1001736880313	-5.76354061853322	0.000417277476130967	0.001369605544546	0.0361593870304544
1484	P33607	-1.16850308769449	26.5834456967621	-5.7629326163982	0.000417568770572867	0.00136963683789117	0.0354111239329624
1485	P40425;F8VSK3;H0YI03;F8VNW9;F8VWH6	1.91557154024243	23.4645267468954	5.76115376803447	0.000418422302794485	0.00137151100059608	0.0332216155977214
1488	Q9Y6G5;D6RJ90;H0Y9N4;D6RC04	1.71143607553093	23.2789404138195	5.75087563118346	0.000423391686483862	0.00138499797308079	0.0205620928527148
1492	P0ADQ2	-1.19477385548133	25.586181660336	-5.7447852842441	0.000426366890912662	0.00139098621256809	0.0130537216720477
1496	P0AF12	-1.3615768424521	27.1754421489345	-5.7322429744096	0.000435184554943966	0.00141595188860952	-0.00720039470360234
1497	P0A879	-1.27749179878249	26.4510268327093	-5.72349052148302	0.000436951608679143	0.00141994515503127	-0.0132396930042162
1498	P75915	-1.0878724337358	27.657959210169	-5.72340224935158	0.000436996081449658	0.00141994515503127	-0.0133488172042426
1499	P28629	-1.08236397051104	24.9748855216521	-5.72255695697332	0.00043742220382779	0.00142038031583626	-0.0143938436004465
1500	D3YTE0;Q8N9T8-2;Q8N9T8;F5H196	1.00922178568934	25.2837686537984	5.72051576069442	0.000438453079591298	0.00142277731635067	-0.016917764366311
1501	P00803	-1.39269809197657	25.8347676419848	-5.7155224471269	0.000440986146925136	0.00142976345083928	-0.0230943994005584
1457	P0AG99	-4.06211528580741	23.9800230863154	-6.19872226879773	0.000441194234984349	0.00142976345083928	0.122536848708997
1502	P0AAU2	-2.21781712156804	22.4616317804375	-5.70421494229058	0.000446781984145339	0.00144688813594868	-0.0370944232167147
1478	P25398	1.32464958247366	29.5477573543361	5.98782238577069	0.000448827301748223	0.00145159648289961	0.0477481777931299
1504	P0A8A0	-1.27905778136527	26.9284895925674	-5.69800852914004	0.000449998708532075	0.00145441736846703	-0.0447862792583544
1506	P77783	-1.53385483887136	22.3919228935964	-5.69258351323686	0.000452831286227625	0.00146162873994189	-0.0515141247843491
1507	P52943;B7Z6C0;H0YFA4	1.12332005819312	24.7738487363126	5.69070209665484	0.000453818204247482	0.00146384226333577	-0.053848328063232
1509	P0ABQ2	-1.1711340600304	25.3086720737637	-5.68712163002803	0.000455702910541157	0.00146797339174325	-0.0582918459184052
1510	P0ACR9	-1.09573286957756	25.7314566651549	-5.68434130881021	0.000457172361794612	0.00147160870878126	-0.0617435840481679
1511	P80723;P80723-2	1.66106935937954	24.3594094259594	5.68384182828298	0.000457436897545459	0.00147160870878126	-0.0623637981509253
1518	P40874	-1.22488764638219	24.0405968562499	-5.64082835983997	0.000480860939014207	0.0015398320319816	-0.115905452602457
1519	P25522	-1.26399679541614	26.2518407397398	-5.63881556558575	0.000481988858901841	0.00154242780982347	-0.118417262378439
1520	P52007	-1.30878999447206	23.316607031234	-5.63738218666472	0.000482793859589274	0.00154398746806807	-0.120206353960833
1521	P40429	1.1496296344691	28.2166210919801	5.63434841229265	0.000487361946039776	0.00155757161058471	-0.128628074785073
1524	Q8IWS0;E9PC97;Q5JRC6;B4E0G4;Q8IWS0-2	1.10389310253736	28.1095878169306	5.62728099910549	0.000490856906197464	0.0015656531634028	-0.136597431914145
1526	P60953;Q5JYX0;P60953-1;E7ETU3	1.0872184601858	28.0962259984167	5.62005977101883	0.000495003372781909	0.00157680956428103	-0.145616833278993
1527	P51024	-1.96567515986491	23.5193442413745	-5.61485115476716	0.000495643421408554	0.00157781445413686	-0.148366709643191
1528	O95983-2;O95983	1.2406460353775	25.0349083283436	5.61072454363012	0.000498037281373816	0.00158439739840191	-0.153532080478099
1531	Q9BXJ9;F5H5A7;Q9BXJ9-4	1.12723588460885	25.9569617298991	5.60747318570526	0.000499932343664197	0.00158834713892266	-0.157603565826671
1532	P76537	-1.21701984242789	24.6439286641525	-5.60675609015143	0.000500351369111703	0.00158864010793729	-0.158501742987222
1534	P29012	-1.01002792017753	28.737915207155	-5.60170188658869	0.000505718757319717	0.00160254164232799	-0.168579082790639
1535	P69739	-1.1821917554998	25.1906375343799	-5.59440443247172	0.000507629737794655	0.00160754928691845	-0.173983821727369
1538	P10346	-1.20792400923701	25.5944759094908	-5.58903675170752	0.000510828865272371	0.00161452478159232	-0.180718597499472
1540	P0AFC3	-1.15681147023103	26.5137698062728	-5.58458736177854	0.000513497468350614	0.00162085142444957	-0.18630428300431
1545	P0ACP5	-2.32884741069748	23.7227551228355	-5.57208920854473	0.000523544109009735	0.00164721547825005	-0.205719034055386
1548	P0AEE3	-1.55397792488893	23.0060100053313	-5.56111198509993	0.000527832941826651	0.0016585623336906	-0.21582112587353
1549	P0ACB4	-1.27981493776593	24.2648739177597	-5.55857989567095	0.000529405238410233	0.0016620807828514	-0.21900950896149
1550	P10441	-1.63382050364329	23.1940942660166	-5.55641948816837	0.000530750802809138	0.00166450300158401	-0.221730590391571
1557	P37339	-1.34618877364801	27.0137945509353	-5.54098467664411	0.000543585811224612	0.00169709096233965	-0.245689467758188
1559	P60595	-1.26158459014435	25.1251280777735	-5.53114607386913	0.00054677361379461	0.00170485345519923	-0.253612077605231
1563	P0ABI4	-1.3142789764775	24.6779243283922	-5.51773054561582	0.000555493782117845	0.00172761054054693	-0.27057204075446
1565	F5GXM6;Q5THR1;Q9H5Z1;Q5THQ9	1.43295722519014	23.4143818158677	5.51629642912755	0.000556434953751124	0.00172933774724591	-0.272386566526783
1564	P75960	-1.7243254817769	25.2778140589561	-5.51974914695671	0.000556760661271313	0.00172933774724591	-0.271666515600411
1566	B7ZAM9;Q9UBQ5	1.16284623962163	25.3671328978167	5.51515007696274	0.000557188531287945	0.00172956159041552	-0.273837206355618
1569	P69228	-1.23203375183384	24.3984509808828	-5.50722132492322	0.000562431400780956	0.00174360908112004	-0.283875671826456
1571	Q9UP83;Q9UP83-2;Q9UP83-3	1.17681537201018	24.5380803117852	5.49933030023484	0.000567703088890259	0.001757710009615	-0.293875233465436
1572	E9PLL6;P46776;E9PJD9	1.00278373706177	28.9109265387771	5.5004367359196	0.000570189493520812	0.00176386655635965	-0.296913112880186
1573	P0AAT4	-1.86022007539668	22.584113515451	-5.49529884148305	0.000570417244722767	0.00176386655635965	-0.298987340137846
1577	P04951	-1.0030058282005	27.4540234515449	-5.48975500933453	0.000574172862254098	0.00177097353008704	-0.306020989814817
1580	P77150	-1.29645013514364	23.4825891204368	-5.48724603783451	0.000575881446848393	0.0017728687226916	-0.309205644030017
1582	P0A8V6	-1.40156786863695	23.5107272894524	-5.47927348145484	0.000581347787447661	0.0017858658135637	-0.319331205255164
1586	Q9HC36;I3L443	1.11547678357784	25.4813227297333	5.46779842049225	0.000589315728513876	0.00180794404877705	-0.33392100762969
1587	H3BLU1;H7BXP5;Q4KMQ1;Q4KMQ1-2;Q4KMQ1-4;Q4KMQ1-3	1.7882387853479	19.006705958529	5.4675257041531	0.000589506545425144	0.00180794404877705	-0.334267976990534
1588	P0AB26	-1.36329360297542	25.2343113581448	-5.46545254237988	0.000590959332717406	0.00181125681988607	-0.336905948979626
1589	P52061	-1.09128155739383	25.1103081190338	-5.46038490236351	0.000594527078971079	0.00182104356072994	-0.343356789377707
1585	P76015	-1.26625439029179	28.3840490335071	-5.57410622033334	0.000609881232261514	0.00186454884907121	-0.324623463045659
1593	Q3B726	1.04471353539717	26.3733311331914	5.43574069595954	0.000612217162239682	0.00187051390675493	-0.374779766168596
1567	P0AD59	-1.32264840794116	29.6629756657692	-5.74755151191565	0.000614771916626899	0.00187713962733879	-0.274576000003255
1597	P76223	-1.31460955488888	23.3340711541568	-5.42338949120514	0.000621299469080219	0.00189231624009959	-0.390560964290152
1599	P0AEM0	-1.56886201135783	24.7201347237537	-5.42113871811491	0.000622970399721113	0.00189621735318994	-0.393439135919281
1592	P00954	-1.1864630998688	28.9908320467374	-5.55451259691502	0.000642775358908192	0.00195039389491431	-0.372202571067161
1607	P41567;O60739	1.17640610205704	26.2596286816917	5.38292949439147	0.000652100704882053	0.00197376184709319	-0.442409649605973
1609	P0ADC3	-2.04458070015265	22.9405456999325	-5.37373005259447	0.000659335060385343	0.00199317644809276	-0.454231254179042
1611	P0A840	-2.16552465865341	22.3855308235717	-5.37089188237515	0.000661584681377425	0.0019987340809047	-0.457880850689089
1613	P24255	-1.7196862299864	23.9789142389604	-5.36773119570432	0.000664099838445348	0.00200384190855545	-0.461946529643779
1615	Q6P1N9-2;Q6P1N9;E5RG17;G5EA19;E5RGF2;H0YBX2;E5RK70	1.22137522824142	23.507443245771	5.35817681191221	0.000671766760703985	0.00202320831708926	-0.474245310799359
1605	O14579-2;F5H1E1;O14579	1.75761299667354	26.4160251771613	5.5061469384494	0.000681913117810886	0.00205122504064277	-0.434548468412855
1620	P0AEJ4	-1.99572359943666	22.4575451630186	-5.33338743227278	0.000692114865799724	0.00207677182879781	-0.506216285318079
1621	P0AAW1	-1.33287510770965	24.4790100073569	-5.33083240932975	0.000694250198396391	0.00208189402492588	-0.509516528124107
1622	P23871	-1.27685037207641	24.8849051478856	-5.32145936683527	0.000702145605172797	0.00210427237160602	-0.521631428838293
1626	P36404;G3V184	1.21847400706612	24.5468688409801	5.30857643202926	0.000713158440250683	0.00213104411164861	-0.538303576445561
1627	P80668	-1.24281544546837	23.4401092235934	-5.30833307329802	0.000713368284218401	0.00213104411164861	-0.538618743264878
1628	P75931	-1.42926742274744	23.1963342791923	-5.30793802075641	0.000713709075038868	0.00213104411164861	-0.539130382479363
1631	P76008	-1.74072038368903	23.4527114189265	-5.29662521963993	0.000723544050291027	0.00215643631420275	-0.553791316290325
1638	Q15024	1.06280866079168	26.2357812794889	5.27801591188394	0.000740046639674503	0.00219789817733554	-0.577948334080185
1640	O95391	1.45871552990448	24.109485124771	5.27234901447234	0.000745153485859414	0.00220899657395275	-0.585314532612202
1643	P0AFL6	-1.48356854326235	24.4736461516823	-5.27054098983539	0.000746790931239885	0.00221215765798725	-0.587665694097176
1644	P0AC13	-1.23361954861431	26.2292814722897	-5.26972441709744	0.000747531754306688	0.00221300356740853	-0.588727722668905
1646	P43329	-1.19802767940887	24.9257131889112	-5.26827873884567	0.000748845296687544	0.00221419524768744	-0.590608197181186
1649	Q96DA6;F2Z3A7;C9JBV1	1.42473250877153	23.5003868182584	5.26031708931759	0.000756124652171612	0.00223164659028914	-0.600969762636755
1651	Q5T1M5;Q5T1M5-2	-1.1290247291226	25.0819237317264	-5.24268046460491	0.000772527125136084	0.00227848910324538	-0.623955257444487
1653	Q9BZJ0-2;Q9BZJ0-3;Q5JY65;Q9BZJ0	1.2485764711005	23.924583129962	5.24134165578925	0.000773788052788163	0.00227962649975955	-0.625701937135485
1654	P13445	-1.50827583307707	25.1873080784752	-5.2276071395202	0.000786854428503021	0.0023153143928288	-0.643635658541792
1655	Q8NEF9	1.43831151740876	24.9707306932864	5.22117675166135	0.00079305478825297	0.0023311329489568	-0.652041450888402
1633	P0AG51	-1.24557711999974	29.5791320081566	-5.48574324828601	0.000793189446116962	0.0023311329489568	-0.55881377157287
